Daten;Stationen;Meßpunkt;Messwert;Messung;Messeinheit
02-09-2025 02:18:49;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.759;V
02-09-2025 02:18:49;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.2;°C
02-09-2025 02:18:49;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);1.1;m/s
02-09-2025 02:18:49;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.481;%
02-09-2025 02:18:49;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.773;°C
02-09-2025 02:18:49;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);14.042;W/m^2
02-09-2025 02:18:49;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);159.365;°
02-09-2025 02:18:49;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 02:13:49;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0.8;m/s
02-09-2025 02:13:49;Weincampus Neustadt 1 (1423);Hauptstation (17);Regen (11);0;mm
02-09-2025 02:13:49;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.492;%
02-09-2025 02:13:49;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.813;°C
02-09-2025 02:13:49;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.39;°C
02-09-2025 02:13:49;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.073;m/s
02-09-2025 02:13:49;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);14.118;W/m^2
02-09-2025 02:13:49;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);170.557;°
02-09-2025 02:13:49;Weincampus Neustadt 1 (1423);Hauptstation (17);Atmosphärischer Druck (2);994.801;hPa
02-09-2025 02:13:49;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 02:13:49;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.077;A
02-09-2025 02:13:49;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.75;V
02-09-2025 02:13:49;Weincampus Neustadt 1 (1423);Hauptstation (17);16;16;
02-09-2025 02:13:49;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.24;°C
02-09-2025 02:08:49;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.846;°C
02-09-2025 02:08:49;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.424;°C
02-09-2025 02:08:49;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.053;m/s
02-09-2025 02:08:49;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);14.502;W/m^2
02-09-2025 02:08:49;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);171.734;°
02-09-2025 02:08:49;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 02:08:49;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.072;A
02-09-2025 02:08:49;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.749;V
02-09-2025 02:08:49;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.282;°C
02-09-2025 02:08:49;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0.6;m/s
02-09-2025 02:08:49;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.501;%
02-09-2025 02:03:49;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.057;m/s
02-09-2025 02:03:49;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);13.658;W/m^2
02-09-2025 02:03:49;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);171.262;°
02-09-2025 02:03:49;Weincampus Neustadt 1 (1423);Hauptstation (17);Atmosphärischer Druck (2);994.659;hPa
02-09-2025 02:03:49;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 02:03:49;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.075;A
02-09-2025 02:03:49;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.736;V
02-09-2025 02:03:49;Weincampus Neustadt 1 (1423);Hauptstation (17);16;16;
02-09-2025 02:03:49;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0.4;m/s
02-09-2025 02:03:49;Weincampus Neustadt 1 (1423);Hauptstation (17);Regen (11);0;mm
02-09-2025 01:58:48;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.299;°C
02-09-2025 01:58:48;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 01:58:48;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.503;%
02-09-2025 01:58:48;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.856;°C
02-09-2025 01:58:48;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.434;°C
02-09-2025 01:58:48;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 01:58:48;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);14.195;W/m^2
02-09-2025 01:58:48;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);170.804;°
02-09-2025 01:58:48;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 01:58:48;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.072;A
02-09-2025 01:58:48;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.754;V
02-09-2025 01:53:48;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.16;m/s
02-09-2025 01:53:48;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);13.965;W/m^2
02-09-2025 01:53:48;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);170.321;°
02-09-2025 01:53:48;Weincampus Neustadt 1 (1423);Hauptstation (17);Atmosphärischer Druck (2);994.631;hPa
02-09-2025 01:53:48;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 01:53:48;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.074;A
02-09-2025 01:53:48;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.755;V
02-09-2025 01:53:48;Weincampus Neustadt 1 (1423);Hauptstation (17);16;16;
02-09-2025 01:53:48;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);1.1;m/s
02-09-2025 01:53:48;Weincampus Neustadt 1 (1423);Hauptstation (17);Regen (11);0;mm
02-09-2025 01:48:48;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.207;°C
02-09-2025 01:48:48;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0.7;m/s
02-09-2025 01:48:48;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.483;%
02-09-2025 01:48:48;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.78;°C
02-09-2025 01:48:48;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.356;°C
02-09-2025 01:48:48;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.033;m/s
02-09-2025 01:48:48;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);13.505;W/m^2
02-09-2025 01:48:48;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);169.92;°
02-09-2025 01:48:48;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 01:48:48;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.076;A
02-09-2025 01:48:48;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.779;V
02-09-2025 01:43:48;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);13.812;W/m^2
02-09-2025 01:43:48;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);169.581;°
02-09-2025 01:43:48;Weincampus Neustadt 1 (1423);Hauptstation (17);16;15;
02-09-2025 01:43:48;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.197;°C
02-09-2025 01:43:48;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0.4;m/s
02-09-2025 01:43:48;Weincampus Neustadt 1 (1423);Hauptstation (17);Atmosphärischer Druck (2);994.644;hPa
02-09-2025 01:43:48;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 01:43:48;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.075;A
02-09-2025 01:43:48;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.741;V
02-09-2025 01:43:48;Weincampus Neustadt 1 (1423);Hauptstation (17);Regen (11);0;mm
02-09-2025 01:43:48;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.48;%
02-09-2025 01:43:48;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.77;°C
02-09-2025 01:43:48;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.346;°C
02-09-2025 01:43:48;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.043;m/s
02-09-2025 01:43:41;Weincampus Neustadt 1 (1423);Hauptstation (17);0;11250;
02-09-2025 01:38:47;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.156;°C
02-09-2025 01:38:47;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);1.2;m/s
02-09-2025 01:38:47;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.469;%
02-09-2025 01:38:47;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.729;°C
02-09-2025 01:38:47;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.303;°C
02-09-2025 01:38:47;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.283;m/s
02-09-2025 01:38:47;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);14.272;W/m^2
02-09-2025 01:38:47;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);169.252;°
02-09-2025 01:38:47;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 01:38:47;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.075;A
02-09-2025 01:38:47;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.768;V
02-09-2025 01:33:47;Weincampus Neustadt 1 (1423);Hauptstation (17);Regen (11);0;mm
02-09-2025 01:33:47;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0.7;m/s
02-09-2025 01:33:47;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.145;°C
02-09-2025 01:33:47;Weincampus Neustadt 1 (1423);Hauptstation (17);16;15;
02-09-2025 01:33:47;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.465;%
02-09-2025 01:33:47;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.291;°C
02-09-2025 01:33:47;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.32;m/s
02-09-2025 01:33:47;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);14.656;W/m^2
02-09-2025 01:33:47;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);169.046;°
02-09-2025 01:33:47;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.717;°C
02-09-2025 01:33:47;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.075;A
02-09-2025 01:33:47;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 01:33:47;Weincampus Neustadt 1 (1423);Hauptstation (17);Atmosphärischer Druck (2);994.577;hPa
02-09-2025 01:33:47;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.775;V
02-09-2025 01:28:47;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 01:28:47;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.078;A
02-09-2025 01:28:47;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.783;V
02-09-2025 01:28:47;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.118;°C
02-09-2025 01:28:47;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0.5;m/s
02-09-2025 01:28:47;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.458;%
02-09-2025 01:28:47;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.69;°C
02-09-2025 01:28:47;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.263;°C
02-09-2025 01:28:47;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.12;m/s
02-09-2025 01:28:47;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);13.965;W/m^2
02-09-2025 01:28:47;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);168.968;°
02-09-2025 01:23:46;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 01:23:46;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.074;A
02-09-2025 01:23:46;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.779;V
02-09-2025 01:23:46;Weincampus Neustadt 1 (1423);Hauptstation (17);16;16;
02-09-2025 01:23:46;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.155;°C
02-09-2025 01:23:46;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0.3;m/s
02-09-2025 01:23:46;Weincampus Neustadt 1 (1423);Hauptstation (17);Regen (11);0;mm
02-09-2025 01:23:46;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.468;%
02-09-2025 01:23:46;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.727;°C
02-09-2025 01:23:46;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.302;°C
02-09-2025 01:23:46;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.02;m/s
02-09-2025 01:23:46;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);13.888;W/m^2
02-09-2025 01:23:46;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);168.899;°
02-09-2025 01:23:46;Weincampus Neustadt 1 (1423);Hauptstation (17);Atmosphärischer Druck (2);994.604;hPa
02-09-2025 01:18:46;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.233;°C
02-09-2025 01:18:46;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 01:18:46;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.49;%
02-09-2025 01:18:46;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.806;°C
02-09-2025 01:18:46;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.383;°C
02-09-2025 01:18:46;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 01:18:46;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);15.73;W/m^2
02-09-2025 01:18:46;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);168.841;°
02-09-2025 01:18:46;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 01:18:46;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.072;A
02-09-2025 01:18:46;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.762;V
02-09-2025 01:13:46;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);15.346;W/m^2
02-09-2025 01:13:46;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);164.432;°
02-09-2025 01:13:46;Weincampus Neustadt 1 (1423);Hauptstation (17);Atmosphärischer Druck (2);994.741;hPa
02-09-2025 01:13:46;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 01:13:46;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.072;A
02-09-2025 01:13:46;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.774;V
02-09-2025 01:13:46;Weincampus Neustadt 1 (1423);Hauptstation (17);16;16;
02-09-2025 01:13:46;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.292;°C
02-09-2025 01:13:46;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0.5;m/s
02-09-2025 01:13:46;Weincampus Neustadt 1 (1423);Hauptstation (17);Regen (11);0;mm
02-09-2025 01:13:46;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.503;%
02-09-2025 01:13:46;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.853;°C
02-09-2025 01:13:46;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.431;°C
02-09-2025 01:13:46;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.04;m/s
02-09-2025 01:08:45;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.404;°C
02-09-2025 01:08:45;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0.6;m/s
02-09-2025 01:08:45;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.532;%
02-09-2025 01:08:45;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.961;°C
02-09-2025 01:08:45;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.543;°C
02-09-2025 01:08:45;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.157;m/s
02-09-2025 01:08:45;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);13.351;W/m^2
02-09-2025 01:08:45;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);154.521;°
02-09-2025 01:08:45;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 01:08:45;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.075;A
02-09-2025 01:08:45;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.792;V
02-09-2025 01:03:45;Weincampus Neustadt 1 (1423);Hauptstation (17);16;16;
02-09-2025 01:03:45;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.48;°C
02-09-2025 01:03:45;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0.5;m/s
02-09-2025 01:03:45;Weincampus Neustadt 1 (1423);Hauptstation (17);Regen (11);0;mm
02-09-2025 01:03:45;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.553;%
02-09-2025 01:03:45;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);16.037;°C
02-09-2025 01:03:45;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.621;°C
02-09-2025 01:03:45;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.257;m/s
02-09-2025 01:03:45;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);14.579;W/m^2
02-09-2025 01:03:45;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);147.369;°
02-09-2025 01:03:45;Weincampus Neustadt 1 (1423);Hauptstation (17);Atmosphärischer Druck (2);994.771;hPa
02-09-2025 01:03:45;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 01:03:45;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.075;A
02-09-2025 01:03:45;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.79;V
02-09-2025 00:58:45;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.552;°C
02-09-2025 00:58:45;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0.1;m/s
02-09-2025 00:58:45;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.573;%
02-09-2025 00:58:45;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);16.11;°C
02-09-2025 00:58:45;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.697;°C
02-09-2025 00:58:45;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.003;m/s
02-09-2025 00:58:45;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);14.195;W/m^2
02-09-2025 00:58:45;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);144.076;°
02-09-2025 00:58:45;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 00:58:45;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.075;A
02-09-2025 00:58:45;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.783;V
02-09-2025 00:53:45;Weincampus Neustadt 1 (1423);Hauptstation (17);16;16;
02-09-2025 00:53:45;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.593;°C
02-09-2025 00:53:45;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0.4;m/s
02-09-2025 00:53:45;Weincampus Neustadt 1 (1423);Hauptstation (17);Regen (11);0;mm
02-09-2025 00:53:45;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.584;%
02-09-2025 00:53:45;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);16.151;°C
02-09-2025 00:53:45;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.739;°C
02-09-2025 00:53:45;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.12;m/s
02-09-2025 00:53:45;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);13.812;W/m^2
02-09-2025 00:53:45;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);144.051;°
02-09-2025 00:53:45;Weincampus Neustadt 1 (1423);Hauptstation (17);Atmosphärischer Druck (2);994.786;hPa
02-09-2025 00:53:45;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 00:53:45;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.073;A
02-09-2025 00:53:45;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.784;V
02-09-2025 00:48:44;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.602;°C
02-09-2025 00:48:44;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0.6;m/s
02-09-2025 00:48:44;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.587;%
02-09-2025 00:48:44;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);16.16;°C
02-09-2025 00:48:44;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.748;°C
02-09-2025 00:48:44;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.137;m/s
02-09-2025 00:48:44;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);14.349;W/m^2
02-09-2025 00:48:44;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);144.024;°
02-09-2025 00:48:44;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 00:48:44;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.076;A
02-09-2025 00:48:44;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.798;V
02-09-2025 00:43:44;Weincampus Neustadt 1 (1423);Hauptstation (17);16;16;
02-09-2025 00:43:44;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.619;°C
02-09-2025 00:43:44;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0.5;m/s
02-09-2025 00:43:44;Weincampus Neustadt 1 (1423);Hauptstation (17);Regen (11);0;mm
02-09-2025 00:43:44;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.591;%
02-09-2025 00:43:44;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);16.177;°C
02-09-2025 00:43:44;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.766;°C
02-09-2025 00:43:44;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.06;m/s
02-09-2025 00:43:44;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);14.349;W/m^2
02-09-2025 00:43:44;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);143.999;°
02-09-2025 00:43:44;Weincampus Neustadt 1 (1423);Hauptstation (17);Atmosphärischer Druck (2);994.836;hPa
02-09-2025 00:43:44;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 00:43:44;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.086;A
02-09-2025 00:43:44;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.809;V
02-09-2025 00:43:40;Weincampus Neustadt 1 (1423);Hauptstation (17);0;11250;
02-09-2025 00:38:44;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.32;m/s
02-09-2025 00:38:44;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);13.965;W/m^2
02-09-2025 00:38:44;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);143.994;°
02-09-2025 00:38:44;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.613;°C
02-09-2025 00:38:44;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);1.1;m/s
02-09-2025 00:38:44;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.59;%
02-09-2025 00:38:44;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 00:38:44;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.075;A
02-09-2025 00:38:44;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);16.171;°C
02-09-2025 00:38:44;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.798;V
02-09-2025 00:38:44;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.76;°C
02-09-2025 00:33:43;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);144.018;°
02-09-2025 00:33:43;Weincampus Neustadt 1 (1423);Hauptstation (17);Atmosphärischer Druck (2);994.884;hPa
02-09-2025 00:33:43;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 00:33:43;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.075;A
02-09-2025 00:33:43;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.819;V
